Application rate	PFT	year	mean.10	min.10	max.10	mean.10_20	min.10_20	max.10_20	mean.20_30	min.20_30	max.20_30	mean.30_40	min.30_40	max.30_40	mean.40_50	min.40_50	max.40_50	mean.50	min.50	max.50
1	MECIcl3p	16	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl3p	17	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl3p	17	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl3p	18	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl3p	18	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl3p	19	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl3p	19	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl3p	20	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl3p	20	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl3p	21	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl3p	21	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl3p	22	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl3p	22	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl3p	23	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl3p	23	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl3p	24	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl3p	24	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl3p	25	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl3p	25	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl3p	26	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl3p	26	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl3p	27	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl3p	27	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl3p	28	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl3p	28	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl3p	29	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl3p	29	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl3p	30	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl3p	30	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl3p	31	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl3p	31	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl3p	32	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl3p	32	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl3p	33	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl3p	33	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl3p	34	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl3p	34	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl3p	35	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl3p	35	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl3p	36	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl3p	36	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl3p	37	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl3p	37	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl3p	38	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl3p	38	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl3p	39	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl3p	39	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl3p	40	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl3p	40	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	1	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	1	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	2	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	2	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	3	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	3	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	4	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	4	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	5	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	5	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	6	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	6	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	7	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	7	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	8	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	8	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	9	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	9	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	10	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	10	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	11	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	11	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	12	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	12	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	13	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	13	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	14	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	14	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	15	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	15	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	16	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	16	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	17	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	17	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	18	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	18	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	19	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	19	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	20	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	20	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	21	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	21	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	22	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	22	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	23	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	23	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	24	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	24	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	25	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	25	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	26	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	26	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	27	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	27	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	28	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	28	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	29	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	29	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	30	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	30	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	31	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	31	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	32	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	32	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	33	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	33	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	34	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	34	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	35	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	35	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	36	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	36	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	37	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	37	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	38	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	38	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	39	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	39	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECIcl4p	40	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECIcl4p	40	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	1	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	1	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	2	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	2	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	3	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	3	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	4	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	4	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	5	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	5	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	6	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	6	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	7	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	7	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	8	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	8	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	9	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	9	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	10	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	10	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	11	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	11	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	12	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	12	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	13	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	13	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	14	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	14	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	15	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	15	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	16	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	16	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	17	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	17	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	18	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	18	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	19	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	19	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	20	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	20	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	21	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	21	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	22	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	22	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	23	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	23	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	24	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	24	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	25	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	25	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	26	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	26	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	27	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	27	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	28	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	28	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	29	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	29	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	30	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	30	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	31	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	31	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	32	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	32	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	33	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	33	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	34	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	34	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	35	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	35	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	36	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	36	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	37	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	37	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	38	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	38	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	39	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	39	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTcl3p	40	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTcl3p	40	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTp	1	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTp	1	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTp	2	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTp	2	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTp	3	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTp	3	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTp	4	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTp	4	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTp	5	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTp	5	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTp	6	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTp	6	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTp	7	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTp	7	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTp	8	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTp	8	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTp	9	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTp	9	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTp	10	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTp	10	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTp	11	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTp	11	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTp	12	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTp	12	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTp	13	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTp	13	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTp	14	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTp	14	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTp	15	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTp	15	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTp	16	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTp	16	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTp	17	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTp	17	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTp	18	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTp	18	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTp	19	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTp	19	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTp	20	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTp	20	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTp	21	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTp	21	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTp	22	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTp	22	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTp	23	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTp	23	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTp	24	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTp	24	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	MECTp	25	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	MECTp	25	30	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
